address,bundle_id,priority,strategy,text,body_capacity,source_prefix_hex,current_ext3_token,native_tokens,native_token_count,native_body_hex,nul_run,next_control
6053E9,scenario_6053BF,P4_direct_ext3_text_drift,portal16,첫　출전부터　그렇게　큰소리치다니,17,18,E5185304,,0,,1,
60542B,scenario_605410,P4_direct_ext3_text_drift,portal16,떠들　시간이　있으면,15,18,E5189222,,0,,1,
605464,scenario_605451,P3_direct_ext3_control_adjacent_text_drift,portal16,그럼　바로……,7,18,E5189223,,0,,2,1728
605491,scenario_605476,P4_direct_ext3_text_drift,portal16,『간접』은　멀리서　적에게　피해를,18,18,E51833E8,,0,,1,
6054AF,scenario_605476,P4_direct_ext3_text_drift,portal16,대구경　무기나　사이코뮤　병기　등이,19,18,E5189225,,0,,1,
6054CC,scenario_605476,P4_direct_ext3_text_drift,portal16,『간접』의　장점은　원거리　공격이라,20,18,E51853FA,,0,,1,
6055D3,scenario_6055AA,P4_direct_ext3_text_drift,portal16,다만　『산개』하면、,11,18,E51853FC,,0,,1,
6055EF,scenario_6055AA,P4_direct_ext3_text_drift,portal16,즉、　상대가　『산개』를　고르게　하면,16,18,E51843F4,,0,,1,
605614,scenario_6055AA,P4_direct_ext3_text_drift,portal16,……그런　이유로、,9,18,E51853FD,,0,,1,
605669,scenario_605659,P4_direct_ext3_text_drift,portal16,마침　잘됐군、,4,18,E518922A,,0,,1,
60567B,scenario_605659,P4_direct_ext3_text_drift,portal16,『포획』은　이름　그대로、,14,18,E51833ED,,0,,1,
60569E,scenario_605659,P4_direct_ext3_text_drift,portal16,적　유닛　『포획』에　성공하면、,14,18,E51843F6,,0,,1,
6056BC,scenario_605659,P4_direct_ext3_text_drift,portal16,『포획』　조건은　두　가지……,15,18,E51833EE,,0,,2,
605741,scenario_605734,P4_direct_ext3_text_drift,portal16,이제　창을　열고,11,18,E51843F7,,0,,1,
60575E,scenario_605734,P4_direct_ext3_text_drift,portal16,일단　이번에는　이대로,9,18,E5185402,,0,,1,
6057C4,scenario_6057B3,P4_direct_ext3_text_drift,portal16,실제로는　적　ＨＰ에　따라　『포획』의,21,18,E51843FA,,0,,1,
6057F0,scenario_6057B3,P4_direct_ext3_text_drift,portal16,『포획』한　짐은　기체　보관함으로,21,18,E5185404,,0,,1,
605813,scenario_6057B3,P4_direct_ext3_text_drift,portal16,자……,4,18,E51843FB,,0,,1,
605824,scenario_6057B3,P4_direct_ext3_text_drift,portal16,적　증원이　오기　전에　여길　떠나자。,11,18,E5189230,,0,,1,
6058AB,scenario_605898,P2_direct_ext3_exact_text,portal16,이것이　『교신』　커맨드이다。,10,18,E51862EA,,0,,2,
6058B8,scenario_605898,P2_direct_ext3_exact_text,portal16,특정　캐릭터들끼리　인접시키면……,17,18,E518C178,,0,,2,
6058CC,scenario_605898,P2_direct_ext3_exact_text,portal16,메뉴에　『교신』　커맨드가,13,18,E51862EB,,0,,1,
6058E8,scenario_605898,P4_direct_ext3_text_drift,portal16,상황에　따라　아군이나　적군에도,16,18,E5181AD1,,0,,1,
60590B,scenario_605898,P4_direct_ext3_text_drift,portal16,『교신』을　하면　행동이　종료되나、　이,13,18,E51847D9,,0,,1,
605A0F,scenario_6059FC,P4_direct_ext3_text_drift,portal16,적　증원이　오기　전에　떠나자。,11,18,E51829BD,,0,,1,
605A6D,scenario_605A62,P2_direct_ext3_exact_text,portal16,전투에다　신병　뒤치다꺼리까지　하느라,17,18,E51862FB,,0,,1,
605AA0,scenario_605A91,P4_direct_ext3_text_drift,portal16,그　플라나간　기관　파일럿은,10,18,E5181AD2,,0,,1,
605AF3,scenario_605AEB,P4_direct_ext3_text_drift,portal16,플라나간의　셔틀로부터　접안　허가를,7,18,E5184A5E,,0,,1,
605B29,scenario_605B11,P1_direct_ext3_exact_text_control_adjacent,portal16,나와　중위가　직접　마중　나가겠다。,12,18,E5186304,,0,,2,0891
605B9B,scenario_605B83,P4_direct_ext3_text_drift,portal16,내가　부대장을　맡고　있는　브라드,16,18,E5186309,,0,,1,
605BDC,scenario_605BCF,P2_direct_ext3_exact_text,portal16,딱딱한　건　질색이라　말이죠、,13,18,E518630D,,0,,1,
605C62,scenario_605C59,P1_direct_ext3_exact_text_control_adjacent,portal16,말해두지만、　부대　내　연애는……,11,18,E518C17C,,0,,2,0801
605CDA,scenario_605CBD,P2_direct_ext3_exact_text,portal16,말하자면　인류의　미래를　짊어질,12,18,E5186317,,0,,1,
605CF2,scenario_605CBD,P4_direct_ext3_text_drift,portal16,그런　분을　비열한　욕망의　대상으로,18,18,E5186319,,0,,1,
605D74,scenario_605D62,P2_direct_ext3_exact_text,portal16,세레인　소위님과　마찬가지로,8,18,E518631F,,0,,1,
605DDF,scenario_605DD3,P2_direct_ext3_exact_text,portal16,이봐、　시그。,6,18,E518C17D,,0,,1,
605E4F,scenario_605E44,P2_direct_ext3_exact_text,portal16,뭐、　그　건에　대해서는,10,18,E518632B,,0,,1,
605E6A,scenario_605E44,P2_direct_ext3_exact_text,portal16,이　녀석　나름대로　사정이라는　게,11,18,E518632D,,0,,1,
605E9E,scenario_605E84,P2_direct_ext3_exact_text,portal16,이름에　대해서는　차차　듣기로　하고,19,18,E5186331,,0,,1,
605F0B,scenario_605F02,P2_direct_ext3_exact_text,portal16,너는……　초면인　상대를,14,18,E5186333,,0,,1,
605F49,scenario_605F2D,P1_direct_ext3_exact_text_control_adjacent,portal16,……무슨　문제라도　있는　건가？,9,18,E5186337,,0,,2,0801
605F75,scenario_605F6B,P1_direct_ext3_exact_text_control_adjacent,portal16,그래서、　나한테　무슨　용건이지？,9,18,E518633A,,0,,2,0803
605F96,scenario_605F84,P2_direct_ext3_exact_text,portal16,아까　부대　내　연애가　어떻고　하던데、,16,18,E518C180,,0,,1,
605FBC,scenario_605FB2,P2_direct_ext3_exact_text,portal16,아……　마、　말해두지만、,9,18,E518633D,,0,,1,
606016,scenario_60600A,P2_direct_ext3_exact_text,portal16,그것참　유감스러운　일이군。,9,18,E5186342,,0,,2,
606022,scenario_60600A,P2_direct_ext3_exact_text,portal16,나는　줄곧　시설에서　자랐기　때문에,12,18,E5186343,,0,,1,
606040,scenario_60600A,P2_direct_ext3_exact_text,portal16,시그는　우수한　병사니까,10,18,E518C181,,0,,1,
606093,scenario_606074,P4_direct_ext3_text_drift,portal16,그　점、전술적　안목이　있는　시그라면,18,18,E5181C54,,0,,1,
6060C3,scenario_6060BA,P2_direct_ext3_exact_text,portal16,연애를　한다거나、　사귄다는　것은,14,18,E5186347,,0,,1,
606141,scenario_606126,P1_direct_ext3_exact_text_control_adjacent,portal16,방해했군。,5,18,E518634C,,0,,2,1728
60615C,scenario_606153,P3_direct_ext3_control_adjacent_text_drift,portal16,피、피곤한……상대다。,12,18,E5184C5E,,0,,2,1728
6061CF,scenario_6061B3,P2_direct_ext3_exact_text,portal16,조금　전　아인　하사로부터,10,18,E5186353,,0,,1,
6061ED,scenario_6061B3,P1_direct_ext3_exact_text_control_adjacent,portal16,「목마」　추격에　참가하라는　내용이다。,16,18,E5186355,,0,,2,0801
60622B,scenario_60621E,P2_direct_ext3_exact_text,portal16,연방의　목마가　그라나다를　향해,12,18,E5186359,,0,,1,
606246,scenario_60621E,P2_direct_ext3_exact_text,portal16,현재　우군인　캐멀　함대가,11,18,E518635B,,0,,1,
606262,scenario_60621E,P4_direct_ext3_text_drift,portal16,「붉은　혜성」의　뉴타입　부대도　배후에,15,18,E51836B5,,0,,1,
606282,scenario_60621E,P2_direct_ext3_exact_text,portal16,우리는　캐멀　함대와　합류하여,12,18,E518635F,,0,,1,
6062E7,scenario_6062C0,P2_direct_ext3_exact_text,portal16,……솔직히　말해　성공　확률은,15,18,E5186364,,0,,1,
606304,scenario_6062C0,P2_direct_ext3_exact_text,portal16,안타깝게도　이쪽의,5,18,E518C185,,0,,1,
606318,scenario_6062C0,P4_direct_ext3_text_drift,portal16,전력이　될지　어떨지는　중위의　지휘에,17,18,E5186367,,0,,1,
606367,scenario_606352,P2_direct_ext3_exact_text,portal16,중위에게　부대　운영에　관해서,14,18,E518636B,,0,,1,
6063C1,scenario_60639A,P2_direct_ext3_exact_text,portal16,부대　운영에　대해서는,8,18,E518636F,,0,,1,
6063DD,scenario_60639A,P4_direct_ext3_text_drift,portal16,그런　의미에서、　우선　기본적인　부분부,12,18,E518C187,,0,,1,
6063F7,scenario_60639A,P2_direct_ext3_exact_text,portal16,이　백스테이지에서는　부대　편성　및,12,18,E518C188,,0,,1,
6064EE,scenario_6064D3,P2_direct_ext3_exact_text,portal16,여기서는　다음　스테이지의　정보를,10,18,E5186380,,0,,1,
606501,scenario_6064D3,P2_direct_ext3_exact_text,portal16,사전에　적의　전력을　파악하고　있다면,12,18,E5186382,,0,,1,
60651B,scenario_6064D3,P4_direct_ext3_text_drift,portal16,또한　스테이지에　따라서는、　예컨대,8,18,E5184A68,,0,,1,
606587,scenario_60657A,P2_direct_ext3_exact_text,portal16,이것은　트레이닝　스테이지로,5,18,E518638B,,0,,1,
6065BE,scenario_6065A7,P4_direct_ext3_text_drift,portal16,이벤트는　없고、　전투뿐이다。,13,18,E5183BE4,,0,,2,
6065CE,scenario_6065A7,P2_direct_ext3_exact_text,portal16,경험치를　쌓거나、　적　유닛을,15,18,E518638F,,0,,1,
6065ED,scenario_6065A7,P2_direct_ext3_exact_text,portal16,파일럿의　레벨이　상승하면,10,18,E5186391,,0,,1,
606606,scenario_6065A7,P4_direct_ext3_text_drift,portal16,포획한　적　모빌슈트를　활용해　더욱,12,18,E5182A30,,0,,1,
606666,scenario_606647,P4_direct_ext3_text_drift,portal16,한번　『진격』하면　클리어　전까지,14,18,E51829BF,,0,,1,
606686,scenario_606647,P4_direct_ext3_text_drift,portal16,『진격』　전에는　모든　준비를　마쳐둘,21,18,E518639A,,0,,1,
6066C4,scenario_6066AC,P4_direct_ext3_text_drift,portal16,여기서는　모빌슈트　및　모빌슈트,6,18,E5184A93,,0,,1,
6066DC,scenario_6066AC,P2_direct_ext3_exact_text,portal16,구매에는　보급　포인트가　필요하다네。,15,18,E518639E,,0,,2,
6066EE,scenario_6066AC,P2_direct_ext3_exact_text,portal16,보급　포인트는　스테이지를　클리어할　때,9,18,E518639F,,0,,1,
606706,scenario_6066AC,P4_direct_ext3_text_drift,portal16,사용할　수　있는　포인트가　제한되어,16,18,E51863A1,,0,,1,
606780,scenario_606772,P2_direct_ext3_exact_text,portal16,여기서는　부대가　소지　중인　파일럿과,13,18,E51863A7,,0,,1,
60679B,scenario_606772,P4_direct_ext3_text_drift,portal16,파일럿　능력、　ＩＤ　커맨드、,11,18,E5183AE1,,0,,1,
6067B6,scenario_606772,P2_direct_ext3_exact_text,portal16,그렇게　각각의　능력을　파악했다면、,19,18,E51863AB,,0,,1,
6067E9,scenario_6067DD,P2_direct_ext3_exact_text,portal16,여기서는　모빌슈트의　탑승　조율　및,10,18,E51863AE,,0,,1,
606801,scenario_6067DD,P4_direct_ext3_text_drift,portal16,다음　스테이지에　출격시킬　수　있는　건,16,18,E51863B0,,0,,1,
606821,scenario_6067DD,P4_direct_ext3_text_drift,portal16,지금은　전원　출격　가능하지만、,15,18,E5181AD5,,0,,1,
606846,scenario_6067DD,P4_direct_ext3_text_drift,portal16,누굴　출격시키고　누굴　대기시킬지……,21,18,E51863B4,,0,,2,
606892,scenario_606882,P4_direct_ext3_text_drift,portal16,보유　기체와　파츠를　바탕으로,15,18,E5182AC0,,0,,1,
6068B9,scenario_606882,P4_direct_ext3_text_drift,portal16,개발할　기체를　정했다면、,14,18,E5181AD6,,0,,1,
606909,scenario_6068E1,P2_direct_ext3_exact_text,portal16,「개조」는　기체와　파츠를　결합하여,19,18,E51863BE,,0,,1,
60692A,scenario_6068E1,P4_direct_ext3_text_drift,portal16,「자쿠ＩＩＦ」와　「커스텀　파츠」,24,18,E5183AE3,,0,,1,
60695D,scenario_6068E1,P4_direct_ext3_text_drift,portal16,반면、　「강화」는　이미　보유하고　있는,17,18,E518C18D,,0,,1,
6069F5,scenario_6069E8,P4_direct_ext3_text_drift,portal16,여기서는　기체를　해체하여　소체,9,18,E5182A81,,0,,1,
606A11,scenario_6069E8,P4_direct_ext3_text_drift,portal16,즉　『개조』　전　상태로　되돌린다。,19,18,E5184BDF,,0,,2,
606A27,scenario_6069E8,P4_direct_ext3_text_drift,portal16,불필요한　기체는　『처분』보다,17,18,E5183AE4,,0,,1,
606A4C,scenario_6069E8,P4_direct_ext3_text_drift,portal16,기체가　쓸모없어도　개조　파츠는,20,18,E5184ADE,,0,,1,
606A87,scenario_606A77,P4_direct_ext3_text_drift,portal16,데이터의　『세이브』、　『로드』、　그리,15,18,E5182A68,,0,,1,
606ACC,scenario_606AB3,P2_direct_ext3_exact_text,portal16,뭐、　나머지는　실제　조작해　보며,13,18,E51863D5,,0,,1,
606B02,scenario_606AF3,P4_direct_ext3_text_drift,portal16,……그보다、　조금　전　이야기만으로,6,18,E5184A81,,0,,1,
606B28,scenario_606B20,P2_direct_ext3_exact_text,portal16,뭐、　느닷없이　전부　다　주입할　수는,17,18,E51863DA,,0,,1,
606B46,scenario_606B20,P2_direct_ext3_exact_text,portal16,……뭐、　나중에　실전　속에서　다루며,14,18,E51863DC,,0,,1,
606B90,scenario_606B7A,P2_direct_ext3_exact_text,portal16,예의　뉴타입이,6,18,E51863E0,,0,,1,
606BB5,scenario_606BAB,P1_direct_ext3_exact_text_control_adjacent,portal16,그래서、　명령은　전했겠지？,13,18,E51863E2,,0,,2,0891
606BD2,scenario_606BC8,P4_direct_ext3_text_drift,portal16,내일　１８００시、　목마와　접촉한다。,18,18,E5183AE5,,0,,1,
606C2D,scenario_606C1F,P4_direct_ext3_text_drift,portal16,그　건담이라　불리는　ＭＳ의　파일럿이,12,18,E518C190,,0,,1,
606C49,scenario_606C1F,P3_direct_ext3_control_adjacent_text_drift,portal16,둘의　접촉은　변화를　가져올　거다。,20,18,E5181BDB,,0,,2,1728
606C94,scenario_606C87,P2_direct_ext3_exact_text,portal16,거、　건담이다……！,7,18,E518C191,,0,,1,
606CC2,scenario_606CB5,P4_direct_ext3_text_drift,portal16,그　하얀　모빌슈트가……！　녀석이,10,18,E5183AA6,,0,,1,
606D47,scenario_606D39,P2_direct_ext3_exact_text,portal16,적은　목마와　저　하얀　녀석이다！,13,18,E51863F2,,0,,1,
606D7B,scenario_606D6F,P1_direct_ext3_exact_text_control_adjacent,portal16,시그　중위！　준비는　되었겠지！？,12,18,E518C194,,0,,2,1728
606E3F,scenario_606E32,P4_direct_ext3_text_drift,portal16,곧　「붉은　혜성」이　도착한다！！,22,18,E5184ADF,,0,,1,
606ED6,scenario_606EBD,P4_direct_ext3_text_drift,portal16,무사이의　상대는　카이와　하야토에게　맡,15,18,E5186403,,0,,1,
606F02,scenario_606EFA,P2_direct_ext3_exact_text,portal16,그　모빌슈트들을　화이트　베이스에,9,18,E5186405,,0,,1,
606F45,scenario_606F29,P1_direct_ext3_exact_text_control_adjacent,portal16,……두고　봐라！！,8,18,E5186407,,0,,2,1728
607038,scenario_607023,P2_direct_ext3_exact_text,portal16,「하얀　사신」이라　불리는　건,19,18,E5186411,,0,,1,
607071,scenario_60705C,P2_direct_ext3_exact_text,portal16,여자……？,6,18,E5186413,,0,,1,
6070A0,scenario_607089,P2_direct_ext3_exact_text,portal16,「하얀　사신」　군에게　원한은　없다만、,20,18,E5186415,,0,,1,
6070C2,scenario_607089,P1_direct_ext3_exact_text_control_adjacent,portal16,……미안하지만、　처리하겠다！,11,18,E5186417,,0,,2,1728
6070E3,scenario_6070D8,P2_direct_ext3_exact_text,portal16,이것이　실전으로　단련된,11,18,E5186419,,0,,1,
607128,scenario_607117,P4_direct_ext3_text_drift,portal16,그리고　난　네　상관이니、,16,18,E5182AC4,,0,,1,
607206,scenario_6071EA,P1_direct_ext3_exact_text_control_adjacent,portal16,……이상、　통신　종료다。,12,18,E5186429,,0,,2,0830
60726A,scenario_607258,P1_direct_ext3_exact_text_control_adjacent,portal16,저　하얀　녀석을　단숨에　몰아치겠다！,15,18,E518625C,,0,,2,1728
6072B8,scenario_6072A6,P1_direct_ext3_exact_text_control_adjacent,portal16,저　하얀　녀석을　단숨에　몰아치겠다！,15,18,E518625C,,0,,2,1728
60738C,scenario_607377,P2_direct_ext3_exact_text,portal16,좋아！　지금이다！！,8,18,E5182C41,,0,,1,
6073BD,scenario_6073B2,P2_direct_ext3_exact_text,portal16,아、　저것을！,6,18,E518625E,,0,,1,
6073E6,scenario_6073DD,P2_direct_ext3_exact_text,portal16,아、　저것을！,6,18,E518625E,,0,,1,
60742A,scenario_60741A,P2_direct_ext3_exact_text,portal16,이　느낌은……　으으윽！！,12,18,E518643E,,0,,1,
607484,scenario_60746E,P2_direct_ext3_exact_text,portal16,『돌아가거라……,7,18,E5186441,,0,,1,
6074C8,scenario_6074BE,P2_direct_ext3_exact_text,portal16,처음으로　이름만　불러　주었군。,15,18,E5186444,,0,,1,
60750A,scenario_6074FB,P4_direct_ext3_text_drift,portal16,충격에　잠깐　기절했지만、,19,18,E5184AE0,,0,,1,
6075BC,scenario_6075A0,P2_direct_ext3_exact_text,portal16,어쨌든　난　무사하다。,9,18,E5186452,,0,,1,
60760F,scenario_607600,P1_direct_ext3_exact_text_control_adjacent,portal16,아、　아니……　지금은　대령이셨지。,14,18,E5186456,,0,,2,1728
60767D,scenario_607666,P4_direct_ext3_text_drift,portal16,이걸로　목마　포위　조건은　갖춰졌다！,15,18,E5180C42,,0,,2,
60768F,scenario_607666,P4_direct_ext3_text_drift,portal16,나는　모빌슈트로　포위를　마무리하겠다！,15,18,E518C19E,,0,,1,
6076C3,scenario_6076B6,P1_direct_ext3_exact_text_control_adjacent,portal16,준비는　되었나？,7,18,E518645D,,0,,2,1728
607701,scenario_6076E5,P2_direct_ext3_exact_text,portal16,실전이란　것은,4,18,E5186461,,0,,1,
607719,scenario_6076E5,P4_direct_ext3_text_drift,portal16,실전의　감각이라는　것을　몸으로　직접,7,18,E51819F4,,0,,1,
60775A,scenario_607739,P3_direct_ext3_control_adjacent_text_drift,portal16,괜찮습니다、　대령……　해내겠습니다。,16,18,E5183BE5,,0,,2,0834
60779E,scenario_607796,P2_direct_ext3_exact_text,portal16,아폴리、　로베르트！,6,18,E5186468,,0,,1,
6077E9,scenario_6077DB,P2_direct_ext3_exact_text,portal16,……틀림없어！,7,18,E518646C,,0,,2,
6077F3,scenario_6077DB,P2_direct_ext3_exact_text,portal16,저기에는　캬스발　오빠가,10,18,E518646D,,0,,1,
607849,scenario_60783F,P2_direct_ext3_exact_text,portal16,곤란하군、　이대로라면　협공을　당한다！,12,18,E5186471,,0,,2,
607858,scenario_60783F,P4_direct_ext3_text_drift,portal16,출력　올려！　적　전선을　돌파한다！！,16,18,E5184BE0,,0,,2,
